Model,TBS2102B
Firmware Version,v1.31.14

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,1.6e-05,
Filter Frequency,2e+08,
Record Length,2000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.1
Label,,
TIME,CH1,CH2
-1.600e-02,-1.3,0.056
-1.598e-02,-1.3,0.08
-1.597e-02,-1.32,0.1
-1.595e-02,-1.32,0.124
-1.594e-02,-1.28,0.144
-1.592e-02,-1.26,0.168
-1.590e-02,-1.26,0.184
-1.589e-02,-1.24,0.208
-1.587e-02,-1.18,0.224
-1.586e-02,-1.14,0.244
-1.584e-02,-1.12,0.26
-1.582e-02,-1.04,0.276
-1.581e-02,-0.96,0.288
-1.579e-02,-0.9,0.3
-1.578e-02,-0.82,0.312
-1.576e-02,-0.7,0.32
-1.574e-02,-0.6,0.328
-1.573e-02,-0.5,0.332
-1.571e-02,-0.36,0.332
-1.570e-02,-0.22,0.328
-1.568e-02,-0.1,0.324
-1.566e-02,0.06,0.316
-1.565e-02,0.22,0.304
-1.563e-02,0.36,0.292
-1.562e-02,0.48,0.272
-1.560e-02,0.64,0.252
-1.558e-02,0.78,0.228
-1.557e-02,0.9,0.2
-1.555e-02,1,0.172
-1.554e-02,1.16,0.148
-1.552e-02,1.26,0.116
-1.550e-02,1.32,0.084
-1.549e-02,1.4,0.048
-1.547e-02,1.48,0.012
-1.546e-02,1.5,-0.02
-1.544e-02,1.54,-0.052
-1.542e-02,1.56,-0.08
-1.541e-02,1.58,-0.116
-1.539e-02,1.54,-0.144
-1.538e-02,1.52,-0.176
-1.536e-02,1.52,-0.2
-1.534e-02,1.48,-0.224
-1.533e-02,1.4,-0.252
-1.531e-02,1.32,-0.276
-1.530e-02,1.26,-0.292
-1.528e-02,1.16,-0.308
-1.526e-02,1.04,-0.32
-1.525e-02,0.9,-0.332
-1.523e-02,0.78,-0.34
-1.522e-02,0.68,-0.344
-1.520e-02,0.48,-0.344
-1.518e-02,0.34,-0.34
-1.517e-02,0.2,-0.332
-1.515e-02,0.06,-0.324
-1.514e-02,-0.12,-0.312
-1.512e-02,-0.26,-0.296
-1.510e-02,-0.4,-0.28
-1.509e-02,-0.52,-0.256
-1.507e-02,-0.66,-0.236
-1.506e-02,-0.78,-0.212
-1.504e-02,-0.88,-0.188
-1.502e-02,-0.94,-0.16
-1.501e-02,-1.06,-0.136
-1.499e-02,-1.12,-0.108
-1.498e-02,-1.16,-0.08
-1.496e-02,-1.2,-0.056
-1.494e-02,-1.26,-0.028
-1.493e-02,-1.28,-0.008
-1.491e-02,-1.28,0.024
-1.490e-02,-1.3,0.048
-1.488e-02,-1.32,0.068
-1.486e-02,-1.32,0.092
-1.485e-02,-1.3,0.116
-1.483e-02,-1.3,0.136
-1.482e-02,-1.3,0.156
-1.480e-02,-1.26,0.18
-1.478e-02,-1.24,0.2
-1.477e-02,-1.22,0.216
-1.475e-02,-1.16,0.236
-1.474e-02,-1.1,0.256
-1.472e-02,-1.06,0.268
-1.470e-02,-1.02,0.284
-1.469e-02,-0.94,0.296
-1.467e-02,-0.84,0.308
-1.466e-02,-0.76,0.316
-1.464e-02,-0.66,0.324
-1.462e-02,-0.52,0.328
-1.461e-02,-0.42,0.332
-1.459e-02,-0.3,0.332
-1.458e-02,-0.14,0.324
-1.456e-02,0,0.32
-1.454e-02,0.12,0.312
-1.453e-02,0.26,0.296
-1.451e-02,0.44,0.28
-1.450e-02,0.56,0.264
-1.448e-02,0.7,0.24
-1.446e-02,0.84,0.212
-1.445e-02,1,0.184
-1.443e-02,1.08,0.156
-1.442e-02,1.18,0.128
-1.440e-02,1.3,0.1
-1.438e-02,1.38,0.064
-1.437e-02,1.4,0.028
-1.435e-02,1.48,-0.004
-1.434e-02,1.54,-0.036
-1.432e-02,1.56,-0.068
-1.430e-02,1.54,-0.1
-1.429e-02,1.56,-0.132
-1.427e-02,1.58,-0.16
-1.426e-02,1.52,-0.188
-1.424e-02,1.46,-0.216
-1.422e-02,1.44,-0.244
-1.421e-02,1.38,-0.264
-1.419e-02,1.28,-0.284
-1.418e-02,1.18,-0.304
-1.416e-02,1.08,-0.316
-1.414e-02,1,-0.328
-1.413e-02,0.84,-0.34
-1.411e-02,0.7,-0.344
-1.410e-02,0.58,-0.344
-1.408e-02,0.44,-0.344
-1.406e-02,0.26,-0.34
-1.405e-02,0.08,-0.332
-1.403e-02,-0.04,-0.32
-1.402e-02,-0.18,-0.304
-1.400e-02,-0.34,-0.288
-1.398e-02,-0.48,-0.268
-1.397e-02,-0.6,-0.244
-1.395e-02,-0.72,-0.22
-1.394e-02,-0.84,-0.196
-1.392e-02,-0.94,-0.172
-1.390e-02,-1,-0.148
-1.389e-02,-1.06,-0.12
-1.387e-02,-1.16,-0.092
-1.386e-02,-1.2,-0.068
-1.384e-02,-1.22,-0.04
-1.382e-02,-1.26,-0.016
-1.381e-02,-1.28,0.008
-1.379e-02,-1.3,0.032
-1.378e-02,-1.3,0.056
-1.376e-02,-1.32,0.08
-1.374e-02,-1.32,0.104
-1.373e-02,-1.3,0.128
-1.371e-02,-1.28,0.148
-1.370e-02,-1.28,0.168
-1.368e-02,-1.26,0.192
-1.366e-02,-1.2,0.208
-1.365e-02,-1.16,0.228
-1.363e-02,-1.16,0.244
-1.362e-02,-1.1,0.264
-1.360e-02,-1.02,0.276
-1.358e-02,-0.96,0.292
-1.357e-02,-0.92,0.304
-1.355e-02,-0.78,0.312
-1.354e-02,-0.68,0.32
-1.352e-02,-0.6,0.328
-1.350e-02,-0.46,0.328
-1.349e-02,-0.32,0.332
-1.347e-02,-0.22,0.328
-1.346e-02,-0.08,0.324
-1.344e-02,0.08,0.316
-1.342e-02,0.22,0.304
-1.341e-02,0.36,0.288
-1.339e-02,0.52,0.268
-1.338e-02,0.66,0.248
-1.336e-02,0.78,0.224
-1.334e-02,0.9,0.2
-1.333e-02,1.04,0.172
-1.331e-02,1.16,0.14
-1.330e-02,1.24,0.108
-1.328e-02,1.34,0.076
-1.326e-02,1.42,0.044
-1.325e-02,1.48,0.012
-1.323e-02,1.5,-0.02
-1.322e-02,1.54,-0.056
-1.320e-02,1.58,-0.084
-1.318e-02,1.56,-0.12
-1.317e-02,1.54,-0.152
-1.315e-02,1.56,-0.18
-1.314e-02,1.54,-0.204
-1.312e-02,1.44,-0.232
-1.310e-02,1.38,-0.256
-1.309e-02,1.32,-0.276
-1.307e-02,1.24,-0.296
-1.306e-02,1.12,-0.312
-1.304e-02,1,-0.324
-1.302e-02,0.92,-0.336
-1.301e-02,0.8,-0.344
-1.299e-02,0.62,-0.344
-1.298e-02,0.46,-0.344
-1.296e-02,0.34,-0.34
-1.294e-02,0.2,-0.332
-1.293e-02,0.04,-0.324
-1.291e-02,-0.14,-0.308
-1.290e-02,-0.26,-0.296
-1.288e-02,-0.38,-0.276
-1.286e-02,-0.54,-0.256
-1.285e-02,-0.68,-0.232
-1.283e-02,-0.78,-0.208
-1.282e-02,-0.88,-0.184
-1.280e-02,-1,-0.156
-1.278e-02,-1.06,-0.132
-1.277e-02,-1.1,-0.104
-1.275e-02,-1.16,-0.08
-1.274e-02,-1.22,-0.052
-1.272e-02,-1.26,-0.028
-1.270e-02,-1.26,0
-1.269e-02,-1.28,0.024
-1.267e-02,-1.32,0.052
-1.266e-02,-1.3,0.072
-1.264e-02,-1.3,0.096
