Model,TBS2102B
Firmware Version,v1.31.14

Point Format,Y,
-1.262e-02,0.4,0.664
-1.261e-02,0.76,0.624
-1.259e-02,1.04,0.576
-1.258e-02,1.28,0.528
-1.256e-02,1.56,0.464
-1.254e-02,1.8,0.392
-1.253e-02,2,0.32
-1.251e-02,2.12,0.248
-1.250e-02,2.24,0.176
-1.248e-02,2.36,0.088
-1.246e-02,2.4,0.008
-1.245e-02,2.44,-0.064
-1.243e-02,2.44,-0.144
-1.242e-02,2.48,-0.216
-1.240e-02,2.44,-0.296
-1.238e-02,2.4,-0.36
-1.237e-02,2.44,-0.432
-1.235e-02,2.36,-0.496
-1.234e-02,2.36,-0.56
-1.232e-02,2.28,-0.624
-1.230e-02,2.24,-0.672
-1.229e-02,2.08,-0.72
-1.227e-02,1.92,-0.768
-1.226e-02,1.72,-0.808
-1.224e-02,1.48,-0.832
-1.222e-02,1.24,-0.856
-1.221e-02,0.92,-0.864
-1.219e-02,0.56,-0.856
-1.218e-02,0.2,-0.848
-1.216e-02,-0.08,-0.824
-1.214e-02,-0.44,-0.792
-1.213e-02,-0.76,-0.752
-1.211e-02,-1,-0.696
-1.210e-02,-1.2,-0.64
-1.208e-02,-1.32,-0.576
-1.206e-02,-1.4,-0.52
-1.205e-02,-1.44,-0.464
-1.203e-02,-1.4,-0.416
-1.202e-02,-1.32,-0.36
-1.200e-02,-1.28,-0.312
-1.198e-02,-1.12,-0.264
-1.197e-02,-1,-0.232
-1.195e-02,-0.88,-0.2
-1.194e-02,-0.76,-0.168
-1.192e-02,-0.6,-0.136
-1.190e-02,-0.52,-0.112
-1.189e-02,-0.44,-0.104
-1.187e-02,-0.4,-0.072
-1.186e-02,-0.28,-0.056
-1.184e-02,-0.2,-0.04
-1.182e-02,-0.16,-0.016
-1.181e-02,-0.12,0
-1.179e-02,-0.08,0.016
-1.178e-02,-0.04,0.032
-1.176e-02,-0.04,0.056
-1.174e-02,-0.08,0.08
-1.173e-02,-0.08,0.104
-1.171e-02,-0.08,0.128
-1.170e-02,-0.12,0.152
-1.168e-02,-0.08,0.176
-1.166e-02,-0.16,0.2
-1.165e-02,-0.24,0.232
-1.163e-02,-0.28,0.256
-1.162e-02,-0.32,0.296
-1.160e-02,-0.44,0.32
-1.158e-02,-0.52,0.352
-1.157e-02,-0.64,0.384
-1.155e-02,-0.72,0.408
-1.154e-02,-0.84,0.448
-1.152e-02,-0.96,0.48
-1.150e-02,-1,0.512
-1.149e-02,-1.16,0.544
-1.147e-02,-1.24,0.576
-1.146e-02,-1.32,0.608
-1.144e-02,-1.4,0.64
-1.142e-02,-1.4,0.664
-1.141e-02,-1.44,0.688
-1.139e-02,-1.4,0.704
-1.138e-02,-1.28,0.72
-1.136e-02,-1.2,0.72
-1.134e-02,-1,0.712
-1.133e-02,-0.8,0.704
-1.131e-02,-0.6,0.68
-1.130e-02,-0.32,0.648
-1.128e-02,0,0.6
-1.126e-02,0.24,0.544
-1.125e-02,0.56,0.488
-1.123e-02,0.84,0.408
-1.122e-02,1.16,0.328
-1.120e-02,1.36,0.24
-1.118e-02,1.56,0.152
-1.117e-02,1.76,0.056
-1.115e-02,1.84,-0.032
-1.114e-02,1.92,-0.128
-1.112e-02,2.04,-0.216
-1.110e-02,2.04,-0.304
-1.109e-02,2,-0.392
-1.107e-02,1.96,-0.464
-1.106e-02,1.92,-0.528
-1.104e-02,1.84,-0.592
-1.102e-02,1.68,-0.648
-1.101e-02,1.52,-0.696
-1.099e-02,1.28,-0.728
-1.098e-02,1.08,-0.752
-1.096e-02,0.8,-0.76
-1.094e-02,0.48,-0.76
-1.093e-02,0.16,-0.744
-1.091e-02,-0.12,-0.72
-1.090e-02,-0.4,-0.68
-1.088e-02,-0.68,-0.632
-1.086e-02,-0.96,-0.584
-1.085e-02,-1.12,-0.52
-1.083e-02,-1.28,-0.448
-1.082e-02,-1.4,-0.384
-1.080e-02,-1.44,-0.312
-1.078e-02,-1.48,-0.248
-1.077e-02,-1.48,-0.176
-1.075e-02,-1.44,-0.112
-1.074e-02,-1.4,-0.048
-1.072e-02,-1.32,0.008
-1.070e-02,-1.32,0.064
-1.069e-02,-1.32,0.12
-1.067e-02,-1.24,0.168
-1.066e-02,-1.24,0.224
-1.064e-02,-1.24,0.28
-1.062e-02,-1.24,0.328
-1.061e-02,-1.28,0.368
-1.059e-02,-1.28,0.416
-1.058e-02,-1.36,0.472
-1.056e-02,-1.4,0.512
-1.054e-02,-1.44,0.56
-1.053e-02,-1.4,0.608
-1.051e-02,-1.44,0.648
-1.050e-02,-1.36,0.688
-1.048e-02,-1.32,0.728
-1.046e-02,-1.24,0.752
-1.045e-02,-1.08,0.776
-1.043e-02,-0.88,0.792
-1.042e-02,-0.68,0.8
-1.040e-02,-0.4,0.792
-1.038e-02,-0.08,0.776
-1.037e-02,0.24,0.752
-1.035e-02,0.56,0.704
-1.034e-02,0.92,0.656
-1.032e-02,1.24,0.6
-1.030e-02,1.52,0.528
-1.029e-02,1.8,0.448
-1.027e-02,2,0.368
-1.026e-02,2.16,0.28
-1.024e-02,2.28,0.192
-1.022e-02,2.4,0.104
-1.021e-02,2.44,0.008
-1.019e-02,2.44,-0.072
-1.018e-02,2.48,-0.152
-1.016e-02,2.48,-0.232
-1.014e-02,2.48,-0.312
-1.013e-02,2.44,-0.392
-1.011e-02,2.44,-0.464
-1.010e-02,2.4,-0.536
-1.008e-02,2.36,-0.608
-1.006e-02,2.32,-0.664
-1.005e-02,2.24,-0.72
-1.003e-02,2.12,-0.776
-1.002e-02,2,-0.824
-1.000e-02,1.76,-0.864
-9.984e-03,1.52,-0.896
-9.968e-03,1.28,-0.912
-9.952e-03,0.96,-0.92
-9.936e-03,0.56,-0.912
-9.920e-03,0.2,-0.896
-9.904e-03,-0.12,-0.872
-9.888e-03,-0.48,-0.832
-9.872e-03,-0.8,-0.784
-9.856e-03,-1.04,-0.72
-9.840e-03,-1.24,-0.664
-9.824e-03,-1.36,-0.6
-9.808e-03,-1.4,-0.528
-9.792e-03,-1.4,-0.472
-9.776e-03,-1.36,-0.416
-9.760e-03,-1.24,-0.368
-9.744e-03,-1.16,-0.312
-9.728e-03,-1,-0.264
-9.712e-03,-0.88,-0.232
-9.696e-03,-0.72,-0.192
-9.680e-03,-0.56,-0.16
-9.664e-03,-0.48,-0.136
-9.648e-03,-0.32,-0.112
-9.632e-03,-0.2,-0.096
-9.616e-03,-0.12,-0.072
-9.600e-03,-0.08,-0.056
-9.584e-03,0,-0.032
-9.568e-03,0.04,-0.016
-9.552e-03,0.08,0
-9.536e-03,0.08,0.008
-9.520e-03,0.16,0.032
-9.504e-03,0.16,0.048
-9.488e-03,0.12,0.072
-9.472e-03,0.12,0.088
-9.456e-03,0.12,0.112
-9.440e-03,0.12,0.136
-9.424e-03,0.04,0.16
-9.408e-03,0.04,0.176
-9.392e-03,0.04,0.2
-9.376e-03,-0.08,0.224
-9.360e-03,-0.16,0.248
-9.344e-03,-0.16,0.272
-9.328e-03,-0.28,0.296
-9.312e-03,-0.4,0.328
-9.296e-03,-0.44,0.352
-9.280e-03,-0.52,0.384
-9.264e-03,-0.68,0.4
-9.248e-03,-0.8,0.424
-9.232e-03,-0.88,0.456
-9.216e-03,-1,0.48
-9.200e-03,-1.12,0.504
-9.184e-03,-1.24,0.536
-9.168e-03,-1.28,0.552
-9.152e-03,-1.36,0.576
-9.136e-03,-1.44,0.592
-9.120e-03,-1.44,0.608
-9.104e-03,-1.44,0.624
-9.088e-03,-1.4,0.624
-9.072e-03,-1.32,0.632
-9.056e-03,-1.2,0.624
-9.040e-03,-1.04,0.608
-9.024e-03,-0.84,0.584
-9.008e-03,-0.6,0.56
-8.992e-03,-0.36,0.52
-8.976e-03,-0.16,0.472
-8.960e-03,0.12,0.416
-8.944e-03,0.36,0.352
-8.928e-03,0.56,0.288
-8.912e-03,0.8,0.208
-8.896e-03,1,0.136
-8.880e-03,1.16,0.064
-8.864e-03,1.28,-0.024
-8.848e-03,1.36,-0.096
-8.832e-03,1.52,-0.176
-8.816e-03,1.48,-0.248
-8.800e-03,1.48,-0.32
-8.784e-03,1.44,-0.384
-8.768e-03,1.44,-0.44
-8.752e-03,1.28,-0.488
-8.736e-03,1.12,-0.528
-8.720e-03,1,-0.56
-8.704e-03,0.84,-0.576
-8.688e-03,0.6,-0.584
-8.672e-03,0.32,-0.584
-8.656e-03,0.12,-0.576
-8.640e-03,-0.12,-0.552
-8.624e-03,-0.36,-0.52
-8.608e-03,-0.6,-0.472
-8.592e-03,-0.8,-0.432
-8.576e-03,-0.96,-0.376
-8.560e-03,-1.12,-0.32
-8.544e-03,-1.28,-0.256
-8.528e-03,-1.36,-0.184
-8.512e-03,-1.4,-0.12
-8.496e-03,-1.44,-0.048
-8.480e-03,-1.52,0.008
-8.464e-03,-1.48,0.072
-8.448e-03,-1.52,0.144
-8.432e-03,-1.48,0.2
-8.416e-03,-1.52,0.264
-8.400e-03,-1.48,0.32
-8.384e-03,-1.44,0.384
-8.368e-03,-1.48,0.44
-8.352e-03,-1.44,0.488
-8.336e-03,-1.4,0.528
-8.320e-03,-1.32,0.576
-8.304e-03,-1.28,0.616
-8.288e-03,-1.16,0.648
-8.272e-03,-1,0.68
-8.256e-03,-0.88,0.704
-8.240e-03,-0.68,0.712
-8.224e-03,-0.4,0.712
-8.208e-03,-0.16,0.712
-8.192e-03,0.12,0.696
-8.176e-03,0.48,0.664
-8.160e-03,0.76,0.632
-8.144e-03,1.04,0.584
-8.128e-03,1.36,0.528
-8.112e-03,1.6,0.472
-8.096e-03,1.8,0.392
-8.080e-03,2.04,0.32
-8.064e-03,2.16,0.24
-8.048e-03,2.28,0.16
-8.032e-03,2.32,0.08
-8.016e-03,2.4,0
-8.000e-03,2.44,-0.072
-7.984e-03,2.48,-0.152
-7.968e-03,2.44,-0.24
-7.952e-03,2.48,-0.304
-7.936e-03,2.44,-0.376
-7.920e-03,2.4,-0.448
-7.904e-03,2.36,-0.512
-7.888e-03,2.32,-0.568
-7.872e-03,2.32,-0.624
-7.856e-03,2.2,-0.688
-7.840e-03,2.04,-0.736
-7.824e-03,1.92,-0.776
-7.808e-03,1.76,-0.816
-7.792e-03,1.52,-0.84
-7.776e-03,1.2,-0.864
-7.760e-03,0.88,-0.872
-7.744e-03,0.6,-0.864
-7.728e-03,0.2,-0.856
-7.712e-03,-0.16,-0.832
-7.696e-03,-0.48,-0.792
-7.680e-03,-0.8,-0.744
-7.664e-03,-1,-0.696
-7.648e-03,-1.24,-0.64
-7.632e-03,-1.36,-0.584
-7.616e-03,-1.4,-0.52
-7.600e-03,-1.44,-0.464
-7.584e-03,-1.4,-0.408
-7.568e-03,-1.36,-0.352
-7.552e-03,-1.24,-0.312
-7.536e-03,-1.12,-0.264
-7.520e-03,-1,-0.224
-7.504e-03,-0.88,-0.2
-7.488e-03,-0.72,-0.168
-7.472e-03,-0.6,-0.136
-7.456e-03,-0.52,-0.12
-7.440e-03,-0.4,-0.096
-7.424e-03,-0.28,-0.072
-7.408e-03,-0.24,-0.064
-7.392e-03,-0.2,-0.04
-7.376e-03,-0.12,-0.016
-7.360e-03,-0.12,0
-7.344e-03,-0.08,0.016
-7.328e-03,-0.08,0.032
-7.312e-03,0,0.056
-7.296e-03,-0.04,0.08
-7.280e-03,-0.04,0.096
-7.264e-03,-0.04,0.128
-7.248e-03,-0.04,0.144
-7.232e-03,-0.08,0.176
-7.216e-03,-0.12,0.2
-7.200e-03,-0.2,0.232
-7.184e-03,-0.24,0.256
-7.168e-03,-0.32,0.28
-7.152e-03,-0.4,0.312
-7.136e-03,-0.48,0.336
-7.120e-03,-0.56,0.368
-7.104e-03,-0.68,0.408
-7.088e-03,-0.76,0.44
-7.072e-03,-0.88,0.472
-7.056e-03,-1,0.504
-7.040e-03,-1.12,0.536
-7.024e-03,-1.2,0.568
-7.008e-03,-1.28,0.6
-6.992e-03,-1.4,0.632
-6.976e-03,-1.4,0.648
-6.960e-03,-1.4,0.672
-6.944e-03,-1.4,0.696
-6.928e-03,-1.36,0.704
-6.912e-03,-1.24,0.712
-6.896e-03,-1.08,0.712
-6.880e-03,-0.92,0.704
-6.864e-03,-0.68,0.672
-6.848e-03,-0.4,0.648
-6.832e-03,-0.16,0.608
-6.816e-03,0.16,0.552
-6.800e-03,0.48,0.488
-6.784e-03,0.76,0.416
-6.768e-03,1.04,0.344
-6.752e-03,1.24,0.264
-6.736e-03,1.48,0.168
-6.720e-03,1.64,0.072
-6.704e-03,1.76,-0.016
-6.688e-03,1.92,-0.104
-6.672e-03,1.96,-0.192
-6.656e-03,1.96,-0.28
-6.640e-03,2,-0.368
-6.624e-03,2,-0.44
-6.608e-03,1.88,-0.512
-6.592e-03,1.76,-0.576
-6.576e-03,1.68,-0.632
-6.560e-03,1.56,-0.672
-6.544e-03,1.32,-0.712
-6.528e-03,1.04,-0.736
-6.512e-03,0.8,-0.752
-6.496e-03,0.48,-0.744
-6.480e-03,0.2,-0.736
-6.464e-03,-0.08,-0.712
-6.448e-03,-0.4,-0.672
-6.432e-03,-0.64,-0.624
-6.416e-03,-0.88,-0.568
-6.400e-03,-1.08,-0.512
-6.384e-03,-1.28,-0.44
-6.368e-03,-1.36,-0.376
-6.352e-03,-1.44,-0.312
-6.336e-03,-1.48,-0.24
-6.320e-03,-1.48,-0.168
-6.304e-03,-1.4,-0.104
-6.288e-03,-1.44,-0.04
-6.272e-03,-1.4,0.016
-6.256e-03,-1.36,0.08
-6.240e-03,-1.32,0.128
-6.224e-03,-1.32,0.184
-6.208e-03,-1.28,0.24
-6.192e-03,-1.28,0.288
-6.176e-03,-1.28,0.336
-6.160e-03,-1.36,0.392
-6.144e-03,-1.36,0.44
-6.128e-03,-1.36,0.48
-6.112e-03,-1.44,0.536
-6.096e-03,-1.44,0.584
-6.080e-03,-1.44,0.624
-6.064e-03,-1.4,0.664
-6.048e-03,-1.36,0.712
-6.032e-03,-1.28,0.736
-6.016e-03,-1.12,0.76
-6.000e-03,-0.96,0.776
-5.984e-03,-0.76,0.792
-5.968e-03,-0.48,0.8
-5.952e-03,-0.2,0.784
-5.936e-03,0.08,0.76
-5.920e-03,0.44,0.728
-5.904e-03,0.8,0.68
-5.888e-03,1.08,0.624
-5.872e-03,1.44,0.56
-5.856e-03,1.72,0.48
-5.840e-03,1.92,0.4
-5.824e-03,2.08,0.32
-5.808e-03,2.24,0.232
-5.792e-03,2.36,0.144
-5.776e-03,2.4,0.056
-5.760e-03,2.44,-0.032
-5.744e-03,2.48,-0.112
-5.728e-03,2.48,-0.2
-5.712e-03,2.44,-0.28
-5.696e-03,2.44,-0.352
-5.680e-03,2.44,-0.424
-5.664e-03,2.44,-0.504
-5.648e-03,2.36,-0.56
-5.632e-03,2.36,-0.632
-5.616e-03,2.28,-0.688
-5.600e-03,2.2,-0.744
-5.584e-03,2.04,-0.792
-5.568e-03,1.88,-0.84
-5.552e-03,1.68,-0.872
-5.536e-03,1.44,-0.896
-5.520e-03,1.12,-0.912
-5.504e-03,0.8,-0.92
-5.488e-03,0.4,-0.904
-5.472e-03,0.04,-0.888
-5.456e-03,-0.28,-0.856
-5.440e-03,-0.6,-0.808
-5.424e-03,-0.92,-0.752
-5.408e-03,-1.16,-0.696
-5.392e-03,-1.28,-0.632
-5.376e-03,-1.4,-0.568
-5.360e-03,-1.44,-0.504
-5.344e-03,-1.4,-0.44
-5.328e-03,-1.32,-0.384
-5.312e-03,-1.24,-0.336
-5.296e-03,-1.12,-0.288
-5.280e-03,-0.92,-0.256
-5.264e-03,-0.8,-0.216
-5.248e-03,-0.64,-0.184
-5.232e-03,-0.52,-0.152
-5.216e-03,-0.36,-0.128
-5.200e-03,-0.28,-0.104
-5.184e-03,-0.2,-0.08
-5.168e-03,-0.08,-0.064
-5.152e-03,-0.04,-0.048
-5.136e-03,0,-0.032
-5.120e-03,0.04,-0.024
-5.104e-03,0.08,0
-5.088e-03,0.12,0.016
-5.072e-03,0.12,0.032
-5.056e-03,0.12,0.056
-5.040e-03,0.16,0.08
-5.024e-03,0.16,0.096
-5.008e-03,0.12,0.12
-4.992e-03,0.08,0.136
-4.976e-03,0.08,0.16
-4.960e-03,0.08,0.184
-4.944e-03,-0.04,0.2
-4.928e-03,-0.04,0.232
-4.912e-03,-0.08,0.248
-4.896e-03,-0.2,0.272
-4.880e-03,-0.28,0.296
-4.864e-03,-0.36,0.32
-4.848e-03,-0.48,0.352
-4.832e-03,-0.56,0.376
-4.816e-03,-0.64,0.4
-4.800e-03,-0.8,0.432
-4.784e-03,-0.92,0.456
-4.768e-03,-1.04,0.48
-4.752e-03,-1.12,0.512
-4.736e-03,-1.2,0.536
-4.720e-03,-1.32,0.56
-4.704e-03,-1.36,0.576
-4.688e-03,-1.4,0.592
-4.672e-03,-1.44,0.608
-4.656e-03,-1.44,0.624
-4.640e-03,-1.36,0.624
-4.624e-03,-1.28,0.624
-4.608e-03,-1.2,0.616
-4.592e-03,-1.04,0.6
-4.576e-03,-0.84,0.584
-4.560e-03,-0.64,0.552
-4.544e-03,-0.4,0.512
-4.528e-03,-0.12,0.464
-4.512e-03,0.08,0.408
-4.496e-03,0.32,0.352
-4.480e-03,0.6,0.288
-4.464e-03,0.84,0.216
-4.448e-03,0.96,0.136
-4.432e-03,1.12,0.048
-4.416e-03,1.32,-0.024
-4.400e-03,1.4,-0.104
-4.384e-03,1.44,-0.176
-4.368e-03,1.48,-0.248
-4.352e-03,1.48,-0.32
-4.336e-03,1.44,-0.384
-4.320e-03,1.36,-0.44
-4.304e-03,1.24,-0.48
-4.288e-03,1.16,-0.52
-4.272e-03,0.96,-0.552
-4.256e-03,0.76,-0.568
-4.240e-03,0.56,-0.576
-4.224e-03,0.32,-0.576
-4.208e-03,0.12,-0.568
-4.192e-03,-0.16,-0.544
-4.176e-03,-0.36,-0.504
-4.160e-03,-0.56,-0.464
-4.144e-03,-0.8,-0.416
-4.128e-03,-0.96,-0.36
-4.112e-03,-1.16,-0.304
-4.096e-03,-1.24,-0.24
-4.080e-03,-1.32,-0.176
-4.064e-03,-1.4,-0.112
-4.048e-03,-1.48,-0.04
-4.032e-03,-1.48,0.016
-4.016e-03,-1.48,0.088
-4.000e-03,-1.48,0.152
-3.984e-03,-1.48,0.208
-3.968e-03,-1.48,0.272
-3.952e-03,-1.48,0.336
-3.936e-03,-1.48,0.384
-3.920e-03,-1.44,0.44
-3.904e-03,-1.4,0.496
-3.888e-03,-1.36,0.536
-3.872e-03,-1.32,0.584
-3.856e-03,-1.2,0.616
-3.840e-03,-1.12,0.656
-3.824e-03,-0.96,0.68
-3.808e-03,-0.76,0.696
-3.792e-03,-0.56,0.712
-3.776e-03,-0.32,0.712
-3.760e-03,-0.08,0.704
-3.744e-03,0.24,0.688
-3.728e-03,0.52,0.656
-3.712e-03,0.84,0.616
-3.696e-03,1.2,0.568
-3.680e-03,1.4,0.504
-3.664e-03,1.68,0.44
-3.648e-03,1.88,0.368
-3.632e-03,2.04,0.296
-3.616e-03,2.2,0.216
-3.600e-03,2.28,0.136
-3.584e-03,2.36,0.056
-3.568e-03,2.44,-0.016
-3.552e-03,2.44,-0.096
-3.536e-03,2.48,-0.176
-3.520e-03,2.48,-0.248
-3.504e-03,2.44,-0.32
-3.488e-03,2.4,-0.392
-3.472e-03,2.4,-0.456
-3.456e-03,2.36,-0.52
-3.440e-03,2.32,-0.584
-3.424e-03,2.24,-0.64
-3.408e-03,2.16,-0.696
-3.392e-03,2.08,-0.744
-3.376e-03,1.88,-0.784
-3.360e-03,1.6,-0.824
-3.344e-03,1.4,-0.84
-3.328e-03,1.12,-0.864
-3.312e-03,0.8,-0.864
-3.296e-03,0.44,-0.864
-3.280e-03,0.12,-0.84
-3.264e-03,-0.24,-0.816
-3.248e-03,-0.52,-0.776
-3.232e-03,-0.84,-0.728
-3.216e-03,-1.08,-0.672
-3.200e-03,-1.24,-0.624
-3.184e-03,-1.36,-0.56
-3.168e-03,-1.44,-0.504
-3.152e-03,-1.44,-0.44
-3.136e-03,-1.4,-0.4
-3.120e-03,-1.28,-0.344
-3.104e-03,-1.2,-0.296
-3.088e-03,-1.08,-0.248
-3.072e-03,-0.92,-0.216
-3.056e-03,-0.84,-0.184
-3.040e-03,-0.72,-0.16
