Model,TBS2102B
Firmware Version,v1.31.14

Point Format,Y,
-1.259e-02,1.28,-0.552
-1.258e-02,1.52,-0.544
-1.256e-02,1.76,-0.552
-1.254e-02,1.96,-0.552
-1.253e-02,2.12,-0.552
-1.251e-02,2.28,-0.552
-1.250e-02,2.36,-0.56
-1.248e-02,2.4,-0.56
-1.246e-02,2.44,-0.552
-1.245e-02,2.4,-0.552
-1.243e-02,2.32,-0.536
-1.242e-02,2.28,-0.52
-1.240e-02,2.16,-0.504
-1.238e-02,2,-0.48
-1.237e-02,1.84,-0.448
-1.235e-02,1.72,-0.416
-1.234e-02,1.52,-0.376
-1.232e-02,1.28,-0.336
-1.230e-02,1.08,-0.296
-1.229e-02,0.92,-0.248
-1.227e-02,0.76,-0.2
-1.226e-02,0.56,-0.152
-1.224e-02,0.4,-0.104
-1.222e-02,0.28,-0.056
-1.221e-02,0.2,-0.008
-1.219e-02,0.12,0.024
-1.218e-02,0.08,0.056
-1.216e-02,0.04,0.088
-1.214e-02,0.04,0.112
-1.213e-02,0,0.128
-1.211e-02,0,0.136
-1.210e-02,0.08,0.144
-1.208e-02,0.12,0.136
-1.206e-02,0.12,0.128
-1.205e-02,0.2,0.112
-1.203e-02,0.28,0.08
-1.202e-02,0.32,0.048
-1.200e-02,0.36,0.016
-1.198e-02,0.44,-0.024
-1.197e-02,0.48,-0.072
-1.195e-02,0.44,-0.112
-1.194e-02,0.52,-0.16
-1.192e-02,0.52,-0.208
-1.190e-02,0.48,-0.264
-1.189e-02,0.4,-0.312
-1.187e-02,0.32,-0.352
-1.186e-02,0.24,-0.392
-1.184e-02,0.16,-0.432
-1.182e-02,0,-0.464
-1.181e-02,-0.16,-0.488
-1.179e-02,-0.28,-0.504
-1.178e-02,-0.48,-0.52
-1.176e-02,-0.64,-0.52
-1.174e-02,-0.84,-0.52
-1.173e-02,-0.96,-0.512
-1.171e-02,-1.12,-0.496
-1.170e-02,-1.24,-0.472
-1.168e-02,-1.32,-0.44
-1.166e-02,-1.4,-0.416
-1.165e-02,-1.44,-0.376
-1.163e-02,-1.48,-0.344
-1.162e-02,-1.48,-0.304
-1.160e-02,-1.4,-0.264
-1.158e-02,-1.4,-0.216
-1.157e-02,-1.32,-0.176
-1.155e-02,-1.28,-0.136
-1.154e-02,-1.2,-0.096
-1.152e-02,-1.16,-0.048
-1.150e-02,-1.12,-0.008
-1.149e-02,-1.04,0.04
-1.147e-02,-1,0.08
-1.146e-02,-1,0.128
-1.144e-02,-1,0.176
-1.142e-02,-0.96,0.232
-1.141e-02,-1,0.28
-1.139e-02,-1.04,0.328
-1.138e-02,-1.08,0.392
-1.136e-02,-1.12,0.448
-1.134e-02,-1.2,0.504
-1.133e-02,-1.24,0.56
-1.131e-02,-1.32,0.624
-1.130e-02,-1.36,0.688
-1.128e-02,-1.4,0.744
-1.126e-02,-1.4,0.8
-1.125e-02,-1.4,0.856
-1.123e-02,-1.32,0.912
-1.122e-02,-1.2,0.96
-1.120e-02,-0.96,0.984
-1.118e-02,-0.72,1.008
-1.117e-02,-0.4,1.008
-1.115e-02,-0.04,1.008
-1.114e-02,0.36,0.984
-1.112e-02,0.76,0.952
-1.110e-02,1.16,0.896
-1.109e-02,1.52,0.832
-1.107e-02,1.84,0.752
-1.106e-02,2.08,0.664
-1.104e-02,2.28,0.576
-1.102e-02,2.32,0.48
-1.101e-02,2.36,0.384
-1.099e-02,2.32,0.296
-1.098e-02,2.28,0.208
-1.096e-02,2.16,0.12
-1.094e-02,2.04,0.032
-1.093e-02,1.96,-0.04
-1.091e-02,1.88,-0.112
-1.090e-02,1.8,-0.184
-1.088e-02,1.76,-0.256
-1.086e-02,1.76,-0.336
-1.085e-02,1.8,-0.4
-1.083e-02,1.84,-0.472
-1.082e-02,1.88,-0.552
-1.080e-02,2,-0.624
-1.078e-02,2.08,-0.696
-1.077e-02,2.16,-0.776
-1.075e-02,2.24,-0.856
-1.074e-02,2.32,-0.928
-1.072e-02,2.36,-1
-1.070e-02,2.28,-1.016
-1.069e-02,2.16,-1.016
-1.067e-02,1.96,-1.016
-1.066e-02,1.68,-1.016
-1.064e-02,1.36,-1.016
-1.062e-02,0.88,-1.016
-1.061e-02,0.44,-1.016
-1.059e-02,0,-1.016
-1.058e-02,-0.44,-1.016
-1.056e-02,-0.8,-1.016
-1.054e-02,-1.08,-1.016
-1.053e-02,-1.2,-0.992
-1.051e-02,-1.24,-0.92
-1.050e-02,-1.16,-0.848
-1.048e-02,-0.96,-0.776
-1.046e-02,-0.68,-0.72
-1.045e-02,-0.36,-0.672
-1.043e-02,0,-0.624
-1.042e-02,0.32,-0.6
-1.040e-02,0.68,-0.568
-1.038e-02,1.04,-0.56
-1.037e-02,1.36,-0.552
-1.035e-02,1.56,-0.544
-1.034e-02,1.8,-0.552
-1.032e-02,2,-0.552
-1.030e-02,2.16,-0.552
-1.029e-02,2.28,-0.56
-1.027e-02,2.36,-0.56
-1.026e-02,2.4,-0.56
-1.024e-02,2.44,-0.552
-1.022e-02,2.36,-0.552
-1.021e-02,2.36,-0.536
-1.019e-02,2.28,-0.52
-1.018e-02,2.12,-0.496
-1.016e-02,1.96,-0.472
-1.014e-02,1.84,-0.448
-1.013e-02,1.68,-0.416
-1.011e-02,1.48,-0.376
-1.010e-02,1.24,-0.336
-1.008e-02,1.12,-0.288
-1.006e-02,0.92,-0.24
-1.005e-02,0.76,-0.192
-1.003e-02,0.56,-0.152
-1.002e-02,0.4,-0.096
-1.000e-02,0.32,-0.056
-9.984e-03,0.2,-0.008
-9.968e-03,0.08,0.024
-9.952e-03,0.04,0.056
-9.936e-03,0.04,0.088
-9.920e-03,0,0.112
-9.904e-03,0.04,0.128
-9.888e-03,0.08,0.136
-9.872e-03,0.08,0.144
-9.856e-03,0.08,0.136
-9.840e-03,0.16,0.128
-9.824e-03,0.28,0.104
-9.808e-03,0.32,0.072
-9.792e-03,0.36,0.048
-9.776e-03,0.4,0.008
-9.760e-03,0.44,-0.032
-9.744e-03,0.48,-0.08
-9.728e-03,0.52,-0.12
-9.712e-03,0.52,-0.168
-9.696e-03,0.52,-0.216
-9.680e-03,0.44,-0.272
-9.664e-03,0.36,-0.312
-9.648e-03,0.32,-0.36
-9.632e-03,0.28,-0.4
-9.616e-03,0.12,-0.432
-9.600e-03,0,-0.464
-9.584e-03,-0.16,-0.488
-9.568e-03,-0.32,-0.504
-9.552e-03,-0.52,-0.52
-9.536e-03,-0.68,-0.528
-9.520e-03,-0.84,-0.52
-9.504e-03,-0.96,-0.504
-9.488e-03,-1.16,-0.488
-9.472e-03,-1.24,-0.464
-9.456e-03,-1.32,-0.44
-9.440e-03,-1.4,-0.408
-9.424e-03,-1.44,-0.376
-9.408e-03,-1.44,-0.344
-9.392e-03,-1.44,-0.304
-9.376e-03,-1.44,-0.264
-9.360e-03,-1.4,-0.216
-9.344e-03,-1.32,-0.168
-9.328e-03,-1.24,-0.128
-9.312e-03,-1.2,-0.088
-9.296e-03,-1.16,-0.04
-9.280e-03,-1.08,0
-9.264e-03,-1.04,0.048
-9.248e-03,-1.04,0.088
-9.232e-03,-1,0.136
-9.216e-03,-0.96,0.184
-9.200e-03,-0.96,0.232
-9.184e-03,-1,0.288
-9.168e-03,-1.04,0.336
-9.152e-03,-1.08,0.392
-9.136e-03,-1.12,0.456
-9.120e-03,-1.2,0.512
-9.104e-03,-1.24,0.576
-9.088e-03,-1.28,0.632
-9.072e-03,-1.36,0.696
-9.056e-03,-1.4,0.752
-9.040e-03,-1.4,0.808
-9.024e-03,-1.36,0.864
-9.008e-03,-1.32,0.912
-8.992e-03,-1.16,0.952
-8.976e-03,-0.92,0.984
-8.960e-03,-0.72,1.008
-8.944e-03,-0.32,1.008
-8.928e-03,0.04,1.008
-8.912e-03,0.4,0.984
-8.896e-03,0.8,0.944
-8.880e-03,1.2,0.896
-8.864e-03,1.56,0.816
-8.848e-03,1.88,0.752
-8.832e-03,2.16,0.656
-8.816e-03,2.28,0.568
-8.800e-03,2.32,0.472
-8.784e-03,2.32,0.376
-8.768e-03,2.32,0.28
-8.752e-03,2.28,0.2
-8.736e-03,2.12,0.112
-8.720e-03,2.04,0.024
-8.704e-03,1.96,-0.048
-8.688e-03,1.88,-0.12
-8.672e-03,1.8,-0.192
-8.656e-03,1.76,-0.264
-8.640e-03,1.8,-0.336
-8.624e-03,1.76,-0.408
-8.608e-03,1.84,-0.488
-8.592e-03,1.92,-0.552
-8.576e-03,2,-0.632
-8.560e-03,2.04,-0.704
-8.544e-03,2.2,-0.784
-8.528e-03,2.24,-0.864
-8.512e-03,2.32,-0.944
-8.496e-03,2.32,-1.016
-8.480e-03,2.24,-1.016
-8.464e-03,2.16,-1.016
-8.448e-03,1.92,-1.016
-8.432e-03,1.64,-1.016
-8.416e-03,1.28,-1.016
-8.400e-03,0.84,-1.016
-8.384e-03,0.44,-1.016
-8.368e-03,-0.04,-1.016
-8.352e-03,-0.48,-1.016
-8.336e-03,-0.8,-1.016
-8.320e-03,-1.08,-1.016
-8.304e-03,-1.2,-0.984
-8.288e-03,-1.24,-0.912
-8.272e-03,-1.16,-0.832
-8.256e-03,-0.92,-0.768
-8.240e-03,-0.64,-0.712
-8.224e-03,-0.36,-0.656
-8.208e-03,0,-0.624
-8.192e-03,0.36,-0.592
-8.176e-03,0.76,-0.568
-8.160e-03,1.08,-0.56
-8.144e-03,1.32,-0.552
-8.128e-03,1.6,-0.544
-8.112e-03,1.84,-0.552
-8.096e-03,2,-0.552
-8.080e-03,2.16,-0.552
-8.064e-03,2.32,-0.56
-8.048e-03,2.36,-0.56
-8.032e-03,2.4,-0.56
-8.016e-03,2.44,-0.552
-8.000e-03,2.36,-0.544
-7.984e-03,2.32,-0.536
-7.968e-03,2.24,-0.52
-7.952e-03,2.08,-0.496
-7.936e-03,1.96,-0.472
-7.920e-03,1.84,-0.44
-7.904e-03,1.64,-0.416
-7.888e-03,1.44,-0.368
-7.872e-03,1.24,-0.328
-7.856e-03,1.04,-0.28
-7.840e-03,0.88,-0.232
-7.824e-03,0.68,-0.184
-7.808e-03,0.56,-0.136
-7.792e-03,0.4,-0.096
-7.776e-03,0.28,-0.04
-7.760e-03,0.16,0
-7.744e-03,0.08,0.04
-7.728e-03,0.04,0.064
-7.712e-03,0,0.104
-7.696e-03,-0.04,0.12
-7.680e-03,0.04,0.128
-7.664e-03,0.04,0.144
-7.648e-03,0.04,0.152
-7.632e-03,0.08,0.136
-7.616e-03,0.2,0.12
-7.600e-03,0.24,0.104
-7.584e-03,0.28,0.072
-7.568e-03,0.36,0.04
-7.552e-03,0.44,0
-7.536e-03,0.44,-0.032
-7.520e-03,0.48,-0.072
-7.504e-03,0.52,-0.128
-7.488e-03,0.48,-0.176
-7.472e-03,0.48,-0.224
-7.456e-03,0.44,-0.272
-7.440e-03,0.4,-0.32
-7.424e-03,0.32,-0.368
-7.408e-03,0.24,-0.4
-7.392e-03,0.08,-0.44
-7.376e-03,0,-0.472
-7.360e-03,-0.16,-0.488
-7.344e-03,-0.32,-0.512
-7.328e-03,-0.52,-0.52
-7.312e-03,-0.68,-0.52
-7.296e-03,-0.84,-0.52
-7.280e-03,-1,-0.504
-7.264e-03,-1.16,-0.488
-7.248e-03,-1.24,-0.464
-7.232e-03,-1.32,-0.44
-7.216e-03,-1.44,-0.408
-7.200e-03,-1.44,-0.368
-7.184e-03,-1.44,-0.336
-7.168e-03,-1.44,-0.296
-7.152e-03,-1.44,-0.256
-7.136e-03,-1.36,-0.208
-7.120e-03,-1.28,-0.168
-7.104e-03,-1.28,-0.128
-7.088e-03,-1.2,-0.08
-7.072e-03,-1.12,-0.04
-7.056e-03,-1.08,0
-7.040e-03,-1.04,0.048
-7.024e-03,-1,0.096
-7.008e-03,-1,0.144
-6.992e-03,-0.96,0.192
-6.976e-03,-1,0.232
-6.960e-03,-1,0.288
-6.944e-03,-1.04,0.344
-6.928e-03,-1.08,0.4
-6.912e-03,-1.16,0.456
-6.896e-03,-1.2,0.52
-6.880e-03,-1.24,0.576
-6.864e-03,-1.32,0.64
-6.848e-03,-1.4,0.704
-6.832e-03,-1.4,0.76
-6.816e-03,-1.4,0.816
-6.800e-03,-1.4,0.872
-6.784e-03,-1.28,0.92
-6.768e-03,-1.12,0.96
-6.752e-03,-0.96,0.992
-6.736e-03,-0.64,1.008
-6.720e-03,-0.32,1.008
-6.704e-03,0,1.008
-6.688e-03,0.4,0.984
-6.672e-03,0.88,0.944
-6.656e-03,1.24,0.888
-6.640e-03,1.56,0.816
-6.624e-03,1.88,0.744
-6.608e-03,2.12,0.648
-6.592e-03,2.28,0.56
-6.576e-03,2.36,0.472
-6.560e-03,2.36,0.368
-6.544e-03,2.36,0.28
-6.528e-03,2.2,0.192
-6.512e-03,2.12,0.104
-6.496e-03,2.04,0.024
-6.480e-03,1.96,-0.048
-6.464e-03,1.84,-0.128
-6.448e-03,1.8,-0.2
-6.432e-03,1.76,-0.272
-6.416e-03,1.76,-0.344
-6.400e-03,1.8,-0.416
-6.384e-03,1.88,-0.488
-6.368e-03,1.92,-0.568
-6.352e-03,1.96,-0.64
-6.336e-03,2.08,-0.72
-6.320e-03,2.2,-0.792
-6.304e-03,2.28,-0.872
-6.288e-03,2.28,-0.944
-6.272e-03,2.28,-1.016
-6.256e-03,2.24,-1.016
-6.240e-03,2.12,-1.016
-6.224e-03,1.92,-1.016
-6.208e-03,1.6,-1.016
-6.192e-03,1.24,-1.016
-6.176e-03,0.84,-1.016
-6.160e-03,0.36,-1.016
-6.144e-03,-0.12,-1.016
-6.128e-03,-0.52,-1.016
-6.112e-03,-0.84,-1.016
-6.096e-03,-1.12,-1.016
-6.080e-03,-1.24,-0.976
-6.064e-03,-1.24,-0.904
-6.048e-03,-1.12,-0.832
-6.032e-03,-0.88,-0.76
-6.016e-03,-0.6,-0.704
-6.000e-03,-0.32,-0.656
-5.984e-03,0.04,-0.616
-5.968e-03,0.4,-0.584
-5.952e-03,0.76,-0.568
-5.936e-03,1.04,-0.56
-5.920e-03,1.36,-0.544
-5.904e-03,1.6,-0.544
-5.888e-03,1.84,-0.544
-5.872e-03,2.04,-0.552
-5.856e-03,2.16,-0.552
-5.840e-03,2.32,-0.552
-5.824e-03,2.36,-0.56
-5.808e-03,2.4,-0.552
-5.792e-03,2.4,-0.552
-5.776e-03,2.4,-0.544
-5.760e-03,2.36,-0.536
-5.744e-03,2.2,-0.512
-5.728e-03,2.08,-0.496
-5.712e-03,2,-0.464
-5.696e-03,1.84,-0.44
-5.680e-03,1.6,-0.408
-5.664e-03,1.44,-0.368
-5.648e-03,1.28,-0.328
-5.632e-03,1.08,-0.28
-5.616e-03,0.88,-0.232
-5.600e-03,0.72,-0.184
-5.584e-03,0.56,-0.136
-5.568e-03,0.4,-0.088
-5.552e-03,0.28,-0.048
-5.536e-03,0.2,-0.008
-5.520e-03,0.12,0.032
-5.504e-03,0.04,0.064
-5.488e-03,0,0.088
-5.472e-03,0,0.112
-5.456e-03,0.04,0.128
-5.440e-03,0.04,0.136
-5.424e-03,0.04,0.136
-5.408e-03,0.12,0.128
-5.392e-03,0.16,0.112
-5.376e-03,0.24,0.096
-5.360e-03,0.28,0.064
-5.344e-03,0.36,0.032
-5.328e-03,0.36,-0.008
-5.312e-03,0.4,-0.04
-5.296e-03,0.48,-0.088
-5.280e-03,0.52,-0.128
-5.264e-03,0.48,-0.176
-5.248e-03,0.44,-0.232
-5.232e-03,0.44,-0.28
-5.216e-03,0.36,-0.328
-5.200e-03,0.28,-0.368
-5.184e-03,0.16,-0.408
-5.168e-03,0.08,-0.44
-5.152e-03,-0.04,-0.464
-5.136e-03,-0.2,-0.488
-5.120e-03,-0.36,-0.504
-5.104e-03,-0.52,-0.512
-5.088e-03,-0.68,-0.52
-5.072e-03,-0.88,-0.512
-5.056e-03,-1.04,-0.496
-5.040e-03,-1.16,-0.48
-5.024e-03,-1.24,-0.456
-5.008e-03,-1.36,-0.424
-4.992e-03,-1.4,-0.4
-4.976e-03,-1.4,-0.36
-4.960e-03,-1.44,-0.328
-4.944e-03,-1.44,-0.288
-4.928e-03,-1.4,-0.248
-4.912e-03,-1.4,-0.2
-4.896e-03,-1.32,-0.16
-4.880e-03,-1.28,-0.12
-4.864e-03,-1.2,-0.08
-4.848e-03,-1.12,-0.032
-4.832e-03,-1.12,0.008
-4.816e-03,-1.08,0.056
-4.800e-03,-1,0.104
-4.784e-03,-0.96,0.152
-4.768e-03,-1,0.2
-4.752e-03,-1.04,0.24
-4.736e-03,-1,0.304
-4.720e-03,-1.04,0.36
-4.704e-03,-1.12,0.408
-4.688e-03,-1.16,0.464
-4.672e-03,-1.2,0.528
-4.656e-03,-1.28,0.592
-4.640e-03,-1.32,0.656
-4.624e-03,-1.4,0.712
-4.608e-03,-1.4,0.776
-4.592e-03,-1.44,0.832
-4.576e-03,-1.36,0.88
-4.560e-03,-1.24,0.928
-4.544e-03,-1.12,0.96
-4.528e-03,-0.88,1
-4.512e-03,-0.56,1.008
-4.496e-03,-0.24,1.008
-4.480e-03,0.12,1
-4.464e-03,0.56,0.968
-4.448e-03,0.96,0.928
-4.432e-03,1.36,0.872
-4.416e-03,1.68,0.792
-4.400e-03,2,0.72
-4.384e-03,2.12,0.632
-4.368e-03,2.28,0.536
-4.352e-03,2.36,0.44
-4.336e-03,2.36,0.352
-4.320e-03,2.28,0.256
-4.304e-03,2.2,0.176
-4.288e-03,2.12,0.088
-4.272e-03,2,0.008
-4.256e-03,1.88,-0.064
-4.240e-03,1.88,-0.136
-4.224e-03,1.8,-0.208
-4.208e-03,1.76,-0.28
-4.192e-03,1.76,-0.352
-4.176e-03,1.76,-0.424
-4.160e-03,1.84,-0.496
-4.144e-03,1.88,-0.576
-4.128e-03,1.96,-0.64
-4.112e-03,2.08,-0.728
-4.096e-03,2.16,-0.8
-4.080e-03,2.24,-0.88
-4.064e-03,2.28,-0.952
-4.048e-03,2.32,-1.016
-4.032e-03,2.28,-1.016
-4.016e-03,2.08,-1.016
-4.000e-03,1.92,-1.016
-3.984e-03,1.6,-1.016
-3.968e-03,1.24,-1.016
-3.952e-03,0.76,-1.016
-3.936e-03,0.32,-1.016
-3.920e-03,-0.12,-1.016
-3.904e-03,-0.56,-1.016
-3.888e-03,-0.88,-1.016
-3.872e-03,-1.12,-1.016
-3.856e-03,-1.24,-0.968
-3.840e-03,-1.24,-0.896
-3.824e-03,-1.08,-0.824
-3.808e-03,-0.88,-0.752
-3.792e-03,-0.6,-0.696
-3.776e-03,-0.28,-0.648
-3.760e-03,0.08,-0.616
-3.744e-03,0.44,-0.584
-3.728e-03,0.8,-0.568
-3.712e-03,1.08,-0.552
-3.696e-03,1.4,-0.544
-3.680e-03,1.64,-0.544
-3.664e-03,1.84,-0.552
-3.648e-03,2.04,-0.552
-3.632e-03,2.2,-0.552
-3.616e-03,2.32,-0.552
-3.600e-03,2.32,-0.56
-3.584e-03,2.4,-0.56
-3.568e-03,2.44,-0.552
-3.552e-03,2.36,-0.544
-3.536e-03,2.28,-0.536
-3.520e-03,2.2,-0.512
-3.504e-03,2.12,-0.488
-3.488e-03,1.96,-0.464
-3.472e-03,1.76,-0.432
-3.456e-03,1.6,-0.4
-3.440e-03,1.44,-0.368
-3.424e-03,1.28,-0.32
-3.408e-03,1,-0.272
-3.392e-03,0.84,-0.224
-3.376e-03,0.72,-0.176
-3.360e-03,0.52,-0.128
-3.344e-03,0.36,-0.08
-3.328e-03,0.24,-0.04
-3.312e-03,0.2,0
-3.296e-03,0.08,0.032
-3.280e-03,0.04,0.064
-3.264e-03,0.04,0.088
-3.248e-03,0,0.112
-3.232e-03,0.04,0.128
-3.216e-03,0.04,0.136
-3.200e-03,0.08,0.128
-3.184e-03,0.16,0.136
-3.168e-03,0.16,0.112
-3.152e-03,0.2,0.088
-3.136e-03,0.32,0.064
-3.120e-03,0.32,0.024
-3.104e-03,0.36,-0.008
-3.088e-03,0.48,-0.04
-3.072e-03,0.48,-0.096
-3.056e-03,0.52,-0.144
-3.040e-03,0.44,-0.184
-3.024e-03,0.44,-0.232
-3.008e-03,0.48,-0.28
-2.992e-03,0.36,-0.328
-2.976e-03,0.28,-0.376
-2.960e-03,0.2,-0.416
-2.944e-03,0.04,-0.44
